IMEI,Fecha,Latitud,Longitud,Velocidad (km/h),Zonas,Velocidad Maxima,Exceso de Velocidad,Link maps
867730054112135,04/08/2025 10:03:00,lat -48.361149,lng -67.729805,100.70,,,No,"https://www.google.com/maps/search/?api=1&query=-48.361149,-67.729805"
867730054112135,04/08/2025 10:03:00,lat -48.361149,lng -67.729805,100.70,,,No,"https://www.google.com/maps/search/?api=1&query=-48.361149,-67.729805"
867730054112135,04/08/2025 10:03:04,lat -48.360130,lng -67.729729,100.00,,,No,"https://www.google.com/maps/search/?api=1&query=-48.360130,-67.729729"
867730054112135,04/08/2025 10:03:04,lat -48.360130,lng -67.729729,100.00,,,No,"https://www.google.com/maps/search/?api=1&query=-48.360130,-67.729729"
867730054112135,04/08/2025 10:03:08,lat -48.359146,lng -67.729652,96.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.359146,-67.729652"
867730054112135,04/08/2025 10:03:08,lat -48.359146,lng -67.729652,96.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.359146,-67.729652"
867730054112135,04/08/2025 10:03:12,lat -48.358212,lng -67.729591,92.40,,,No,"https://www.google.com/maps/search/?api=1&query=-48.358212,-67.729591"
867730054112135,04/08/2025 10:03:12,lat -48.358212,lng -67.729591,92.40,,,No,"https://www.google.com/maps/search/?api=1&query=-48.358212,-67.729591"
867730054112135,04/08/2025 10:03:16,lat -48.357300,lng -67.729530,89.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.357300,-67.729530"
867730054112135,04/08/2025 10:03:16,lat -48.357300,lng -67.729530,89.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.357300,-67.729530"
867730054112135,04/08/2025 10:03:20,lat -48.356422,lng -67.729477,86.70,,,No,"https://www.google.com/maps/search/?api=1&query=-48.356422,-67.729477"
867730054112135,04/08/2025 10:03:20,lat -48.356422,lng -67.729477,86.70,,,No,"https://www.google.com/maps/search/?api=1&query=-48.356422,-67.729477"
867730054112135,04/08/2025 10:03:28,lat -48.354492,lng -67.729347,88.80,,,No,"https://www.google.com/maps/search/?api=1&query=-48.354492,-67.729347"
867730054112135,04/08/2025 10:03:28,lat -48.354492,lng -67.729347,88.80,,,No,"https://www.google.com/maps/search/?api=1&query=-48.354492,-67.729347"
867730054112135,04/08/2025 10:03:40,lat -48.351662,lng -67.729141,99.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.351662,-67.729141"
867730054112135,04/08/2025 10:03:42,lat -48.351406,lng -67.729126,100.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.351406,-67.729126"
867730054112135,04/08/2025 10:03:49,lat -48.349651,lng -67.729012,100.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.349651,-67.729012"
867730054112135,04/08/2025 10:03:49,lat -48.349651,lng -67.729012,100.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.349651,-67.729012"
867730054112135,04/08/2025 10:03:53,lat -48.348648,lng -67.728935,99.60,,,No,"https://www.google.com/maps/search/?api=1&query=-48.348648,-67.728935"
867730054112135,04/08/2025 10:03:53,lat -48.348648,lng -67.728935,99.60,,,No,"https://www.google.com/maps/search/?api=1&query=-48.348648,-67.728935"
867730054112135,04/08/2025 10:03:57,lat -48.347656,lng -67.728882,100.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.347656,-67.728882"
867730054112135,04/08/2025 10:03:57,lat -48.347656,lng -67.728882,100.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.347656,-67.728882"
867730054112135,04/08/2025 10:04:01,lat -48.346638,lng -67.728813,103.80,,,No,"https://www.google.com/maps/search/?api=1&query=-48.346638,-67.728813"
867730054112135,04/08/2025 10:04:01,lat -48.346638,lng -67.728813,103.80,,,No,"https://www.google.com/maps/search/?api=1&query=-48.346638,-67.728813"
867730054112135,04/08/2025 10:04:05,lat -48.345581,lng -67.728745,107.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.345581,-67.728745"
867730054112135,04/08/2025 10:04:05,lat -48.345581,lng -67.728745,107.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.345581,-67.728745"
867730054112135,04/08/2025 10:04:17,lat -48.342350,lng -67.728516,107.70,,,No,"https://www.google.com/maps/search/?api=1&query=-48.342350,-67.728516"
867730054112135,04/08/2025 10:04:17,lat -48.342350,lng -67.728516,107.70,,,No,"https://www.google.com/maps/search/?api=1&query=-48.342350,-67.728516"
867730054112135,04/08/2025 10:04:20,lat -48.341545,lng -67.728447,107.40,,,No,"https://www.google.com/maps/search/?api=1&query=-48.341545,-67.728447"
867730054112135,04/08/2025 10:04:20,lat -48.341545,lng -67.728447,107.40,,,No,"https://www.google.com/maps/search/?api=1&query=-48.341545,-67.728447"
867730054112135,04/08/2025 10:04:24,lat -48.340469,lng -67.728386,107.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.340469,-67.728386"
867730054112135,04/08/2025 10:04:24,lat -48.340469,lng -67.728386,107.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.340469,-67.728386"
867730054112135,04/08/2025 10:04:28,lat -48.339397,lng -67.728310,107.20,,,No,"https://www.google.com/maps/search/?api=1&query=-48.339397,-67.728310"
867730054112135,04/08/2025 10:04:28,lat -48.339397,lng -67.728310,107.20,,,No,"https://www.google.com/maps/search/?api=1&query=-48.339397,-67.728310"
867730054112135,04/08/2025 10:04:37,lat -48.336815,lng -67.728149,101.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.336815,-67.728149"
867730054112135,04/08/2025 10:04:37,lat -48.336815,lng -67.728149,101.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.336815,-67.728149"
867730054112135,04/08/2025 10:04:41,lat -48.336067,lng -67.728096,100.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.336067,-67.728096"
867730054112135,04/08/2025 10:04:41,lat -48.336067,lng -67.728096,100.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.336067,-67.728096"
867730054112135,04/08/2025 10:04:45,lat -48.335068,lng -67.728027,98.60,,,No,"https://www.google.com/maps/search/?api=1&query=-48.335068,-67.728027"
867730054112135,04/08/2025 10:04:45,lat -48.335068,lng -67.728027,98.60,,,No,"https://www.google.com/maps/search/?api=1&query=-48.335068,-67.728027"
867730054112135,04/08/2025 10:04:49,lat -48.334084,lng -67.727959,98.50,,,No,"https://www.google.com/maps/search/?api=1&query=-48.334084,-67.727959"
867730054112135,04/08/2025 10:04:49,lat -48.334084,lng -67.727959,98.50,,,No,"https://www.google.com/maps/search/?api=1&query=-48.334084,-67.727959"
867730054112135,04/08/2025 10:04:57,lat -48.332104,lng -67.727821,100.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.332104,-67.727821"
867730054112135,04/08/2025 10:04:57,lat -48.332104,lng -67.727821,100.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.332104,-67.727821"
867730054112135,04/08/2025 10:05:05,lat -48.330135,lng -67.727692,93.40,,,No,"https://www.google.com/maps/search/?api=1&query=-48.330135,-67.727692"
867730054112135,04/08/2025 10:05:26,lat -48.324951,lng -67.727341,91.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.324951,-67.727341"
867730054112135,04/08/2025 10:05:30,lat -48.324291,lng -67.727303,86.50,,,No,"https://www.google.com/maps/search/?api=1&query=-48.324291,-67.727303"
867730054112135,04/08/2025 10:05:30,lat -48.324291,lng -67.727303,86.50,,,No,"https://www.google.com/maps/search/?api=1&query=-48.324291,-67.727303"
867730054112135,04/08/2025 10:05:30,lat -48.324291,lng -67.727303,86.50,,,No,"https://www.google.com/maps/search/?api=1&query=-48.324291,-67.727303"
867730054112135,04/08/2025 10:05:34,lat -48.323444,lng -67.727249,83.50,,,No,"https://www.google.com/maps/search/?api=1&query=-48.323444,-67.727249"
867730054112135,04/08/2025 10:05:34,lat -48.323444,lng -67.727249,83.50,,,No,"https://www.google.com/maps/search/?api=1&query=-48.323444,-67.727249"
867730054112135,04/08/2025 10:05:34,lat -48.323444,lng -67.727249,83.50,,,No,"https://www.google.com/maps/search/?api=1&query=-48.323444,-67.727249"
867730054112135,04/08/2025 10:05:38,lat -48.322617,lng -67.727196,82.60,,,No,"https://www.google.com/maps/search/?api=1&query=-48.322617,-67.727196"
867730054112135,04/08/2025 10:05:38,lat -48.322617,lng -67.727196,82.60,,,No,"https://www.google.com/maps/search/?api=1&query=-48.322617,-67.727196"
867730054112135,04/08/2025 10:05:38,lat -48.322617,lng -67.727196,82.60,,,No,"https://www.google.com/maps/search/?api=1&query=-48.322617,-67.727196"
867730054112135,04/08/2025 10:05:42,lat -48.321793,lng -67.727127,84.70,,,No,"https://www.google.com/maps/search/?api=1&query=-48.321793,-67.727127"
867730054112135,04/08/2025 10:05:42,lat -48.321793,lng -67.727127,84.70,,,No,"https://www.google.com/maps/search/?api=1&query=-48.321793,-67.727127"
867730054112135,04/08/2025 10:05:42,lat -48.321793,lng -67.727127,84.70,,,No,"https://www.google.com/maps/search/?api=1&query=-48.321793,-67.727127"
867730054112135,04/08/2025 10:05:50,lat -48.319710,lng -67.726982,93.40,,,No,"https://www.google.com/maps/search/?api=1&query=-48.319710,-67.726982"
867730054112135,04/08/2025 10:05:50,lat -48.319710,lng -67.726982,93.40,,,No,"https://www.google.com/maps/search/?api=1&query=-48.319710,-67.726982"
867730054112135,04/08/2025 10:05:50,lat -48.319710,lng -67.726982,93.40,,,No,"https://www.google.com/maps/search/?api=1&query=-48.319710,-67.726982"
867730054112135,04/08/2025 10:05:55,lat -48.318825,lng -67.726906,85.60,,,No,"https://www.google.com/maps/search/?api=1&query=-48.318825,-67.726906"
867730054112135,04/08/2025 10:05:55,lat -48.318825,lng -67.726906,85.60,,,No,"https://www.google.com/maps/search/?api=1&query=-48.318825,-67.726906"
867730054112135,04/08/2025 10:05:55,lat -48.318825,lng -67.726906,85.60,,,No,"https://www.google.com/maps/search/?api=1&query=-48.318825,-67.726906"
867730054112135,04/08/2025 10:05:59,lat -48.317959,lng -67.726860,87.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.317959,-67.726860"
867730054112135,04/08/2025 10:05:59,lat -48.317959,lng -67.726860,87.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.317959,-67.726860"
867730054112135,04/08/2025 10:05:59,lat -48.317959,lng -67.726860,87.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.317959,-67.726860"
867730054112135,04/08/2025 10:06:03,lat -48.317066,lng -67.726791,88.50,,,No,"https://www.google.com/maps/search/?api=1&query=-48.317066,-67.726791"
867730054112135,04/08/2025 10:06:03,lat -48.317066,lng -67.726791,88.50,,,No,"https://www.google.com/maps/search/?api=1&query=-48.317066,-67.726791"
867730054112135,04/08/2025 10:06:03,lat -48.317066,lng -67.726791,88.50,,,No,"https://www.google.com/maps/search/?api=1&query=-48.317066,-67.726791"
867730054112135,04/08/2025 10:06:06,lat -48.316177,lng -67.726730,89.20,,,No,"https://www.google.com/maps/search/?api=1&query=-48.316177,-67.726730"
867730054112135,04/08/2025 10:06:06,lat -48.316177,lng -67.726730,89.20,,,No,"https://www.google.com/maps/search/?api=1&query=-48.316177,-67.726730"
867730054112135,04/08/2025 10:06:06,lat -48.316177,lng -67.726730,89.20,,,No,"https://www.google.com/maps/search/?api=1&query=-48.316177,-67.726730"
867730054112135,04/08/2025 10:06:11,lat -48.315258,lng -67.726692,92.80,,,No,"https://www.google.com/maps/search/?api=1&query=-48.315258,-67.726692"
867730054112135,04/08/2025 10:06:11,lat -48.315258,lng -67.726692,92.80,,,No,"https://www.google.com/maps/search/?api=1&query=-48.315258,-67.726692"
867730054112135,04/08/2025 10:06:11,lat -48.315258,lng -67.726692,92.80,,,No,"https://www.google.com/maps/search/?api=1&query=-48.315258,-67.726692"
867730054112135,04/08/2025 10:06:15,lat -48.314339,lng -67.726639,92.00,,,No,"https://www.google.com/maps/search/?api=1&query=-48.314339,-67.726639"
867730054112135,04/08/2025 10:06:15,lat -48.314339,lng -67.726639,92.00,,,No,"https://www.google.com/maps/search/?api=1&query=-48.314339,-67.726639"
867730054112135,04/08/2025 10:06:15,lat -48.314339,lng -67.726639,92.00,,,No,"https://www.google.com/maps/search/?api=1&query=-48.314339,-67.726639"
867730054112135,04/08/2025 10:06:19,lat -48.313377,lng -67.726562,92.00,,,No,"https://www.google.com/maps/search/?api=1&query=-48.313377,-67.726562"
867730054112135,04/08/2025 10:06:19,lat -48.313377,lng -67.726562,92.00,,,No,"https://www.google.com/maps/search/?api=1&query=-48.313377,-67.726562"
867730054112135,04/08/2025 10:06:19,lat -48.313377,lng -67.726562,92.00,,,No,"https://www.google.com/maps/search/?api=1&query=-48.313377,-67.726562"
867730054112135,04/08/2025 10:06:23,lat -48.312435,lng -67.726486,95.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.312435,-67.726486"
867730054112135,04/08/2025 10:06:23,lat -48.312435,lng -67.726486,95.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.312435,-67.726486"
867730054112135,04/08/2025 10:06:23,lat -48.312435,lng -67.726486,95.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.312435,-67.726486"
867730054112135,04/08/2025 10:06:27,lat -48.311466,lng -67.726334,94.90,,,No,"https://www.google.com/maps/search/?api=1&query=-48.311466,-67.726334"
867730054112135,04/08/2025 10:06:31,lat -48.310524,lng -67.726128,96.60,,,No,"https://www.google.com/maps/search/?api=1&query=-48.310524,-67.726128"
867730054112135,04/08/2025 10:06:31,lat -48.310524,lng -67.726128,96.60,,,No,"https://www.google.com/maps/search/?api=1&query=-48.310524,-67.726128"
867730054112135,04/08/2025 10:06:35,lat -48.309593,lng -67.725815,95.90,,,No,"https://www.google.com/maps/search/?api=1&query=-48.309593,-67.725815"
867730054112135,04/08/2025 10:06:39,lat -48.308651,lng -67.725441,98.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.308651,-67.725441"
867730054112135,04/08/2025 10:06:47,lat -48.306477,lng -67.724503,102.20,,,No,"https://www.google.com/maps/search/?api=1&query=-48.306477,-67.724503"
867730054112135,04/08/2025 10:06:52,lat -48.305264,lng -67.723946,102.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.305264,-67.723946"
867730054112135,04/08/2025 10:06:56,lat -48.304523,lng -67.723602,101.90,,,No,"https://www.google.com/maps/search/?api=1&query=-48.304523,-67.723602"
867730054112135,04/08/2025 10:07:00,lat -48.303566,lng -67.723137,102.60,,,No,"https://www.google.com/maps/search/?api=1&query=-48.303566,-67.723137"
867730054112135,04/08/2025 10:07:04,lat -48.302570,lng -67.722687,103.80,,,No,"https://www.google.com/maps/search/?api=1&query=-48.302570,-67.722687"
867730054112135,04/08/2025 10:07:24,lat -48.297379,lng -67.720367,110.80,,,No,"https://www.google.com/maps/search/?api=1&query=-48.297379,-67.720367"
867730054112135,04/08/2025 10:07:26,lat -48.296852,lng -67.720123,112.50,,,No,"https://www.google.com/maps/search/?api=1&query=-48.296852,-67.720123"
867730054112135,04/08/2025 10:07:30,lat -48.295769,lng -67.719612,111.90,,,No,"https://www.google.com/maps/search/?api=1&query=-48.295769,-67.719612"
867730054112135,04/08/2025 10:07:34,lat -48.294701,lng -67.719139,109.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.294701,-67.719139"
867730054112135,04/08/2025 10:07:38,lat -48.293678,lng -67.718704,107.00,,,No,"https://www.google.com/maps/search/?api=1&query=-48.293678,-67.718704"
867730054112135,04/08/2025 10:07:42,lat -48.292660,lng -67.718224,106.80,,,No,"https://www.google.com/maps/search/?api=1&query=-48.292660,-67.718224"
867730054112135,04/08/2025 10:07:46,lat -48.291641,lng -67.717758,107.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.291641,-67.717758"
867730054112135,04/08/2025 10:07:50,lat -48.290607,lng -67.717293,108.40,,,No,"https://www.google.com/maps/search/?api=1&query=-48.290607,-67.717293"
867730054112135,04/08/2025 10:08:01,lat -48.287197,lng -67.715767,110.20,,,No,"https://www.google.com/maps/search/?api=1&query=-48.287197,-67.715767"
867730054112135,04/08/2025 10:08:01,lat -48.287197,lng -67.715767,110.20,,,No,"https://www.google.com/maps/search/?api=1&query=-48.287197,-67.715767"
867730054112135,04/08/2025 10:08:05,lat -48.286148,lng -67.715263,110.90,,,No,"https://www.google.com/maps/search/?api=1&query=-48.286148,-67.715263"
867730054112135,04/08/2025 10:08:05,lat -48.286148,lng -67.715263,110.90,,,No,"https://www.google.com/maps/search/?api=1&query=-48.286148,-67.715263"
867730054112135,04/08/2025 10:08:10,lat -48.285057,lng -67.714806,112.20,,,No,"https://www.google.com/maps/search/?api=1&query=-48.285057,-67.714806"
867730054112135,04/08/2025 10:08:10,lat -48.285057,lng -67.714806,112.20,,,No,"https://www.google.com/maps/search/?api=1&query=-48.285057,-67.714806"
867730054112135,04/08/2025 10:08:14,lat -48.283978,lng -67.714325,114.50,,,No,"https://www.google.com/maps/search/?api=1&query=-48.283978,-67.714325"
867730054112135,04/08/2025 10:08:14,lat -48.283978,lng -67.714325,114.50,,,No,"https://www.google.com/maps/search/?api=1&query=-48.283978,-67.714325"
867730054112135,04/08/2025 10:08:18,lat -48.282871,lng -67.713814,116.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.282871,-67.713814"
867730054112135,04/08/2025 10:08:18,lat -48.282871,lng -67.713814,116.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.282871,-67.713814"
867730054112135,04/08/2025 10:08:22,lat -48.281754,lng -67.713303,115.20,,,No,"https://www.google.com/maps/search/?api=1&query=-48.281754,-67.713303"
867730054112135,04/08/2025 10:08:22,lat -48.281754,lng -67.713303,115.20,,,No,"https://www.google.com/maps/search/?api=1&query=-48.281754,-67.713303"
867730054112135,04/08/2025 10:08:28,lat -48.280087,lng -67.712593,113.70,,,No,"https://www.google.com/maps/search/?api=1&query=-48.280087,-67.712593"
867730054112135,04/08/2025 10:08:28,lat -48.280087,lng -67.712593,113.70,,,No,"https://www.google.com/maps/search/?api=1&query=-48.280087,-67.712593"
867730054112135,04/08/2025 10:08:30,lat -48.279289,lng -67.712212,113.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.279289,-67.712212"
867730054112135,04/08/2025 10:08:30,lat -48.279289,lng -67.712212,113.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.279289,-67.712212"
867730054112135,04/08/2025 10:09:02,lat -48.272739,lng -67.709244,105.90,,,No,"https://www.google.com/maps/search/?api=1&query=-48.272739,-67.709244"
867730054112135,04/08/2025 10:09:02,lat -48.272739,lng -67.709244,105.90,,,No,"https://www.google.com/maps/search/?api=1&query=-48.272739,-67.709244"
867730054112135,04/08/2025 10:09:06,lat -48.270401,lng -67.708160,108.60,,,No,"https://www.google.com/maps/search/?api=1&query=-48.270401,-67.708160"
867730054112135,04/08/2025 10:09:06,lat -48.270401,lng -67.708160,108.60,,,No,"https://www.google.com/maps/search/?api=1&query=-48.270401,-67.708160"
867730054112135,04/08/2025 10:09:09,lat -48.269890,lng -67.707939,108.40,,,No,"https://www.google.com/maps/search/?api=1&query=-48.269890,-67.707939"
867730054112135,04/08/2025 10:09:09,lat -48.269890,lng -67.707939,108.40,,,No,"https://www.google.com/maps/search/?api=1&query=-48.269890,-67.707939"
867730054112135,04/08/2025 10:09:12,lat -48.268589,lng -67.707367,108.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.268589,-67.707367"
867730054112135,04/08/2025 10:09:12,lat -48.268589,lng -67.707367,108.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.268589,-67.707367"
867730054112135,04/08/2025 10:09:15,lat -48.267822,lng -67.707008,108.80,,,No,"https://www.google.com/maps/search/?api=1&query=-48.267822,-67.707008"
867730054112135,04/08/2025 10:09:15,lat -48.267822,lng -67.707008,108.80,,,No,"https://www.google.com/maps/search/?api=1&query=-48.267822,-67.707008"
867730054112135,04/08/2025 10:09:40,lat -48.261669,lng -67.704231,113.60,,,No,"https://www.google.com/maps/search/?api=1&query=-48.261669,-67.704231"
867730054112135,04/08/2025 10:09:40,lat -48.261669,lng -67.704231,113.60,,,No,"https://www.google.com/maps/search/?api=1&query=-48.261669,-67.704231"
867730054112135,04/08/2025 10:09:43,lat -48.260025,lng -67.703491,115.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.260025,-67.703491"
867730054112135,04/08/2025 10:09:43,lat -48.260025,lng -67.703491,115.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.260025,-67.703491"
867730054112135,04/08/2025 10:10:14,lat -48.251743,lng -67.699745,121.40,,,No,"https://www.google.com/maps/search/?api=1&query=-48.251743,-67.699745"
867730054112135,04/08/2025 10:10:22,lat -48.250294,lng -67.699112,122.00,,,No,"https://www.google.com/maps/search/?api=1&query=-48.250294,-67.699112"
867730054112135,04/08/2025 10:10:25,lat -48.249130,lng -67.698586,122.00,,,No,"https://www.google.com/maps/search/?api=1&query=-48.249130,-67.698586"
867730054112135,04/08/2025 10:10:27,lat -48.248535,lng -67.698318,122.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.248535,-67.698318"
867730054112135,04/08/2025 10:10:31,lat -48.247658,lng -67.697914,123.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.247658,-67.697914"
867730054112135,04/08/2025 10:10:35,lat -48.246468,lng -67.697372,124.40,,,No,"https://www.google.com/maps/search/?api=1&query=-48.246468,-67.697372"
867730054112135,04/08/2025 10:10:39,lat -48.245289,lng -67.696823,124.40,,,No,"https://www.google.com/maps/search/?api=1&query=-48.245289,-67.696823"
867730054112135,04/08/2025 10:10:47,lat -48.242577,lng -67.695602,125.80,,,No,"https://www.google.com/maps/search/?api=1&query=-48.242577,-67.695602"
867730054112135,04/08/2025 10:10:50,lat -48.241665,lng -67.695206,126.80,,,No,"https://www.google.com/maps/search/?api=1&query=-48.241665,-67.695206"
867730054112135,04/08/2025 10:10:53,lat -48.241055,lng -67.694939,127.20,,,No,"https://www.google.com/maps/search/?api=1&query=-48.241055,-67.694939"
867730054112135,04/08/2025 10:10:57,lat -48.239525,lng -67.694252,128.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.239525,-67.694252"
867730054112135,04/08/2025 10:10:57,lat -48.239525,lng -67.694252,128.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.239525,-67.694252"
867730054112135,04/08/2025 10:11:01,lat -48.238598,lng -67.693840,128.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.238598,-67.693840"
867730054112135,04/08/2025 10:11:01,lat -48.238598,lng -67.693840,128.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.238598,-67.693840"
867730054112135,04/08/2025 10:11:05,lat -48.237076,lng -67.693138,127.40,,,No,"https://www.google.com/maps/search/?api=1&query=-48.237076,-67.693138"
867730054112135,04/08/2025 10:11:05,lat -48.237076,lng -67.693138,127.40,,,No,"https://www.google.com/maps/search/?api=1&query=-48.237076,-67.693138"
867730054112135,04/08/2025 10:11:09,lat -48.236156,lng -67.692741,127.40,,,No,"https://www.google.com/maps/search/?api=1&query=-48.236156,-67.692741"
867730054112135,04/08/2025 10:11:09,lat -48.236156,lng -67.692741,127.40,,,No,"https://www.google.com/maps/search/?api=1&query=-48.236156,-67.692741"
867730054112135,04/08/2025 10:11:13,lat -48.234936,lng -67.692177,127.40,,,No,"https://www.google.com/maps/search/?api=1&query=-48.234936,-67.692177"
867730054112135,04/08/2025 10:11:13,lat -48.234936,lng -67.692177,127.40,,,No,"https://www.google.com/maps/search/?api=1&query=-48.234936,-67.692177"
867730054112135,04/08/2025 10:11:32,lat -48.228004,lng -67.689049,123.80,,,No,"https://www.google.com/maps/search/?api=1&query=-48.228004,-67.689049"
867730054112135,04/08/2025 10:11:32,lat -48.228004,lng -67.689049,123.80,,,No,"https://www.google.com/maps/search/?api=1&query=-48.228004,-67.689049"
867730054112135,04/08/2025 10:12:21,lat -48.215347,lng -67.683357,124.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.215347,-67.683357"
867730054112135,04/08/2025 10:12:21,lat -48.215347,lng -67.683357,124.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.215347,-67.683357"
867730054112135,04/08/2025 10:12:36,lat -48.210278,lng -67.681046,124.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.210278,-67.681046"
867730054112135,04/08/2025 10:12:36,lat -48.210278,lng -67.681046,124.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.210278,-67.681046"
867730054112135,04/08/2025 10:12:39,lat -48.209057,lng -67.680542,124.60,,,No,"https://www.google.com/maps/search/?api=1&query=-48.209057,-67.680542"
867730054112135,04/08/2025 10:12:42,lat -48.208462,lng -67.680275,125.20,,,No,"https://www.google.com/maps/search/?api=1&query=-48.208462,-67.680275"
867730054112135,04/08/2025 10:12:42,lat -48.208462,lng -67.680275,125.20,,,No,"https://www.google.com/maps/search/?api=1&query=-48.208462,-67.680275"
867730054112135,04/08/2025 10:12:45,lat -48.207275,lng -67.679718,126.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.207275,-67.679718"
867730054112135,04/08/2025 10:14:14,lat -48.179646,lng -67.667290,131.80,,,No,"https://www.google.com/maps/search/?api=1&query=-48.179646,-67.667290"
867730054112135,04/08/2025 10:14:19,lat -48.178387,lng -67.666725,132.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.178387,-67.666725"
867730054112135,04/08/2025 10:14:23,lat -48.177116,lng -67.666153,132.90,,,No,"https://www.google.com/maps/search/?api=1&query=-48.177116,-67.666153"
867730054112135,04/08/2025 10:14:23,lat -48.177116,lng -67.666153,132.90,,,No,"https://www.google.com/maps/search/?api=1&query=-48.177116,-67.666153"
867730054112135,04/08/2025 10:14:26,lat -48.175838,lng -67.665581,133.20,,,No,"https://www.google.com/maps/search/?api=1&query=-48.175838,-67.665581"
867730054112135,04/08/2025 10:14:26,lat -48.175838,lng -67.665581,133.20,,,No,"https://www.google.com/maps/search/?api=1&query=-48.175838,-67.665581"
867730054112135,04/08/2025 10:14:32,lat -48.173916,lng -67.664719,133.90,,,No,"https://www.google.com/maps/search/?api=1&query=-48.173916,-67.664719"
867730054112135,04/08/2025 10:14:32,lat -48.173916,lng -67.664719,133.90,,,No,"https://www.google.com/maps/search/?api=1&query=-48.173916,-67.664719"
867730054112135,04/08/2025 10:14:32,lat -48.173916,lng -67.664719,133.90,,,No,"https://www.google.com/maps/search/?api=1&query=-48.173916,-67.664719"
867730054112135,04/08/2025 10:14:35,lat -48.173275,lng -67.664429,134.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.173275,-67.664429"
867730054112135,04/08/2025 10:14:35,lat -48.173275,lng -67.664429,134.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.173275,-67.664429"
867730054112135,04/08/2025 10:14:35,lat -48.173275,lng -67.664429,134.10,,,No,"https://www.google.com/maps/search/?api=1&query=-48.173275,-67.664429"
867730054112135,04/08/2025 10:14:38,lat -48.172314,lng -67.663986,134.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.172314,-67.663986"
867730054112135,04/08/2025 10:14:38,lat -48.172314,lng -67.663986,134.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.172314,-67.663986"
867730054112135,04/08/2025 10:14:38,lat -48.172314,lng -67.663986,134.30,,,No,"https://www.google.com/maps/search/?api=1&query=-48.172314,-67.663986"
867730054112135,04/08/2025 10:14:42,lat -48.171021,lng -67.663414,134.50,,,No,"https://www.google.com/maps/search/?api=1&query=-48.171021,-67.663414"
867730054112135,04/08/2025 10:14:42,lat -48.171021,lng -67.663414,134.50,,,No,"https://www.google.com/maps/search/?api=1&query=-48.171021,-67.663414"
867730054112135,04/08/2025 10:14:42,lat -48.171021,lng -67.663414,134.50,,,No,"https://www.google.com/maps/search/?api=1&query=-48.171021,-67.663414"
